Scheme Code,Division Code,Division Description,Treasury Code,Treasury,Grant Number,Grant Head Description,Major Head Code,Major Head Description,Scheme Code Description,Standard Object Code,Standard Object Description,Plan / Non-Plan,Voted / Charged,fiscal_year,Progressive Allotment,Actual Progressive Expenditure upto month (October),Provisional Current Month Expenditure(November),Total Expenditure Upto Month (November),% A/E,overall expenditure,excess
4202012033300,3300.0,BASTI,33.0,BASTI,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय उपाधि महाविद्यालय,25,लघु निर्माण कार्य,N,V,2019-2020,4373000,4247920.0,0,4247920.0,97.14,4247920.0,125080.0
4202012033300,2700.0,VARANASI,77.0,CHANDAULI,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय उपाधि महाविद्यालय,25,लघु निर्माण कार्य,N,V,2019-2020,250000,124998.0,0,124998.0,50.0,124998.0,125002.0
4202012033300,2200.0,ALLAHABAD,53.0,PRATAPGARH,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय उपाधि महाविद्यालय,25,लघु निर्माण कार्य,N,V,2019-2020,250000,125000.0,0,125000.0,50.0,125000.0,125000.0
4202012033300,3200.0,GORAKHPUR,35.0,DEORIA,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय उपाधि महाविद्यालय,25,लघु निर्माण कार्य,N,V,2019-2020,500000,375000.0,0,375000.0,75.0,375000.0,125000.0
4202012022800,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,माध्यमिक शिक्षा विभाग में वाहनो का क्रय,14,मोटर गाड़ियों का क्रय,N,V,2019-2020,1400000,1357937.0,0,1357937.0,97.0,1357937.0,42063.0
4202012010400,4900.0,FAIZABAD,49.0,FAIZABAD,71,शिक्षा विभाग (प्राथमिक शिक्षा),4202,,बेसिक शिक्षा परिषद द्वारा संचालित प्राथमिक एवं उच्च प्राथमिक विद्यालयों में अवस्थापना सुविधाओं का विकास,24,वृहत् निर्माण कार्य,N,V,2019-2020,17705000,17700000.0,0,17700000.0,99.97,17700000.0,5000.0
4202012021200,2200.0,ALLAHABAD,64.0,ALLAHABAD II,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,माध्यमिक शिक्षा परिषद क्षेत्रीय कार्यालय,25,लघु निर्माण कार्य,N,V,2019-2020,50000,49435.0,0,49435.0,98.87,49435.0,565.0
4202012021100,2200.0,ALLAHABAD,64.0,ALLAHABAD II,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,माध्यमिक शिक्षा परिषद मुख्यालय,25,लघु निर्माण कार्य,N,V,2019-2020,100000,99500.0,0,99500.0,99.5,99500.0,500.0
4202012033300,2800.0,MIRZAPUR,28.0,MIRZAPUR,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय उपाधि महाविद्यालय,25,लघु निर्माण कार्य,N,V,2019-2020,125000,124500.0,0,124500.0,99.6,124500.0,500.0
4202012021300,400.0,MEERUT SADAR,83.0,BAGHPAT SADAR,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,राजकीय माध्यमिक विद्यालय (बालक/बालिका),25,लघु निर्माण कार्य,N,V,2019-2020,199904,199800.0,0,199800.0,99.95,199800.0,104.0
4202012033300,2200.0,ALLAHABAD,82.0,KAUSHAMBI,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय उपाधि महाविद्यालय,25,लघु निर्माण कार्य,N,V,2019-2020,125000,124900.0,0,124900.0,99.92,124900.0,100.0
4202018000300,2200.0,ALLAHABAD,64.0,ALLAHABAD II,73,शिक्षा विभाग (उच्च शिक्षा),4202,,"पब्लिक लाईब्रेरी,इलाहाबाद",25,लघु निर्माण कार्य,N,V,2019-2020,150000,149953.0,0,149953.0,99.97,149953.0,47.0
4202012033300,4300.0,LUCKNOW COLL.,47.0,HARDOI,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय उपाधि महाविद्यालय,25,लघु निर्माण कार्य,N,V,2019-2020,125000,124984.0,0,124984.0,99.99,124984.0,16.0
4202012033300,2700.0,VARANASI,27.0,VARANASI,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय उपाधि महाविद्यालय,25,लघु निर्माण कार्य,N,V,2019-2020,1000000,999996.0,0,999996.0,100.0,999996.0,4.0
4202012021000,4300.0,LUCKNOW COLL.,44.0,UNNAO TREASURY,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,क्षेत्रीय कर्मचारी निरीक्षण वर्ग (पुरूष),25,लघु निर्माण कार्य,N,V,2019-2020,99950,99947.0,0,99947.0,100.0,99947.0,3.0
4202012033300,4300.0,LUCKNOW COLL.,43.0,LUCKNOW COLL.,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय उपाधि महाविद्यालय,25,लघु निर्माण कार्य,N,V,2019-2020,250000,249999.0,0,249999.0,100.0,249999.0,1.0
4202012021700,4300.0,LUCKNOW COLL.,44.0,UNNAO TREASURY,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,राजकीय इण्टर कालेज की स्थापना,24,वृहत् निर्माण कार्य,N,V,2019-2020,20000000,20000000.0,0,20000000.0,100.0,20000000.0,0.0
4202012022300,4300.0,LUCKNOW COLL.,43.0,LUCKNOW COLL.,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,उत्तर प्रदेश सैनिक स्कूल,24,वृहत् निर्माण कार्य,N,V,2019-2020,1000000,1000000.0,0,1000000.0,100.0,1000000.0,0.0
4202012021700,4300.0,LUCKNOW COLL.,45.0,RAEBARELI,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,राजकीय इण्टर कालेज की स्थापना,24,वृहत् निर्माण कार्य,N,V,2019-2020,10000000,10000000.0,0,10000000.0,100.0,10000000.0,0.0
4202012021700,4300.0,LUCKNOW COLL.,48.0,KHERI,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,राजकीय इण्टर कालेज की स्थापना,24,वृहत् निर्माण कार्य,N,V,2019-2020,15000000,15000000.0,0,15000000.0,100.0,15000000.0,0.0
4202012030203,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राज्य विश्वविद्यालयो में आधारभूत सुविधाएं उपलब्ध कराया जाना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2019-2020,346500000,346500000.0,0,346500000.0,100.0,346500000.0,0.0
4202012021300,4300.0,LUCKNOW COLL.,43.0,LUCKNOW COLL.,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,राजकीय माध्यमिक विद्यालय (बालक/बालिका),25,लघु निर्माण कार्य,N,V,2019-2020,299367,299367.0,0,299367.0,100.0,299367.0,0.0
4202012021700,4300.0,LUCKNOW COLL.,89.0,CSMAHARAJ NAGAR,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,राजकीय इण्टर कालेज की स्थापना,24,वृहत् निर्माण कार्य,N,V,2019-2020,5000000,5000000.0,0,5000000.0,100.0,5000000.0,0.0
4202012021600,4300.0,LUCKNOW COLL.,44.0,UNNAO TREASURY,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,वर्तमान जिला राजकीय पुस्तकालय,25,लघु निर्माण कार्य,N,V,2019-2020,501000,501000.0,0,501000.0,100.0,501000.0,0.0
4202012021600,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,वर्तमान जिला राजकीय पुस्तकालय,25,लघु निर्माण कार्य,N,V,2019-2020,0,0.0,0,0.0,0.0,0.0,0.0
4202012030203,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राज्य विश्वविद्यालयो में आधारभूत सुविधाएं उपलब्ध कराया जाना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2019-2020,346500000,346500000.0,0,346500000.0,100.0,346500000.0,0.0
4202012020500,4300.0,LUCKNOW COLL.,44.0,UNNAO TREASURY,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,"राजकीय उ.मा.विद्यालयों का भवन निर्माण, विस्तार, विद्युतीकरण एवं भूमि/भवन क्रय (जिला योजना)",24,वृहत् निर्माण कार्य,N,V,2019-2020,3246000,3246000.0,0,3246000.0,100.0,3246000.0,0.0
4202012020400,4300.0,LUCKNOW COLL.,44.0,UNNAO TREASURY,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,राजकीय उच्चतर माध्यमिक विद्यालयों की स्थापना,24,वृहत् निर्माण कार्य,N,V,2019-2020,15000000,15000000.0,0,15000000.0,100.0,15000000.0,0.0
4202012020400,4300.0,LUCKNOW COLL.,43.0,LUCKNOW COLL.,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,राजकीय उच्चतर माध्यमिक विद्यालयों की स्थापना,24,वृहत् निर्माण कार्य,N,V,2019-2020,10000000,10000000.0,0,10000000.0,100.0,10000000.0,0.0
4202012020400,4300.0,LUCKNOW COLL.,47.0,HARDOI,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,राजकीय उच्चतर माध्यमिक विद्यालयों की स्थापना,24,वृहत् निर्माण कार्य,N,V,2019-2020,13419000,13419000.0,0,13419000.0,100.0,13419000.0,0.0
4202012020102,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,समग्र शिक्षा अभियान के अन्तर्गत विभिन्न निर्माण / अवस्‍थापना सुविधाओं का विकास (के.60/रा.40.-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2019-2020,616217667,616217667.0,0,616217667.0,100.0,616217667.0,0.0
4202012021300,4300.0,LUCKNOW COLL.,44.0,UNNAO TREASURY,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,राजकीय माध्यमिक विद्यालय (बालक/बालिका),25,लघु निर्माण कार्य,N,V,2019-2020,299871,299871.0,0,299871.0,100.0,299871.0,0.0
4202012030202,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय महाविद्यालयों में आधारभूत सुविधाए ं उपलब्ध कराया जाना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2019-2020,225336889,225336889.0,0,225336889.0,100.0,225336889.0,0.0
4202012030202,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय महाविद्यालयों में आधारभूत सुविधाए ं उपलब्ध कराया जाना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2019-2020,225336889,225336889.0,0,225336889.0,100.0,225336889.0,0.0
4202012030202,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय महाविद्यालयों में आधारभूत सुविधाए ं उपलब्ध कराया जाना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2019-2020,225336889,225336889.0,0,225336889.0,100.0,225336889.0,0.0
4202012030201,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,मॉडल डिग्री कालेजों की स्थापना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2019-2020,244395600,244395600.0,0,244395600.0,100.0,244395600.0,0.0
4202012030202,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय महाविद्यालयों में आधारभूत सुविधाए ं उपलब्ध कराया जाना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2019-2020,225336889,225336889.0,0,225336889.0,100.0,225336889.0,0.0
4202012030202,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय महाविद्यालयों में आधारभूत सुविधाए ं उपलब्ध कराया जाना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2019-2020,225336889,225336889.0,0,225336889.0,100.0,225336889.0,0.0
4202012030203,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राज्य विश्वविद्यालयो में आधारभूत सुविधाएं उपलब्ध कराया जाना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2019-2020,346500000,346500000.0,0,346500000.0,100.0,346500000.0,0.0
4202012010101,4300.0,LUCKNOW COLL.,43.0,LUCKNOW COLL.,71,शिक्षा विभाग (प्राथमिक शिक्षा),4202,,समग्र शिक्षा अभियान के अन्तर्गत प्राथमिक एवं उच्च प्राथमिक विद्यालयों में अवस्थापना सुविधाओं का विकास (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2019-2020,3168217000,3168217000.0,0,3168217000.0,100.0,3168217000.0,0.0
4202012030202,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय महाविद्यालयों में आधारभूत सुविधाए ं उपलब्ध कराया जाना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2019-2020,225336889,225336889.0,0,225336889.0,100.0,225336889.0,0.0
4202012030202,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय महाविद्यालयों में आधारभूत सुविधाए ं उपलब्ध कराया जाना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2019-2020,225336889,225336889.0,0,225336889.0,100.0,225336889.0,0.0
4202012030202,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय महाविद्यालयों में आधारभूत सुविधाए ं उपलब्ध कराया जाना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2019-2020,225336889,225336889.0,0,225336889.0,100.0,225336889.0,0.0
4202012030202,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय महाविद्यालयों में आधारभूत सुविधाए ं उपलब्ध कराया जाना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2019-2020,225336889,225336889.0,0,225336889.0,100.0,225336889.0,0.0
4202012030202,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय महाविद्यालयों में आधारभूत सुविधाए ं उपलब्ध कराया जाना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2019-2020,225336889,225336889.0,0,225336889.0,100.0,225336889.0,0.0
4202012030201,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,मॉडल डिग्री कालेजों की स्थापना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2019-2020,244395600,244395600.0,0,244395600.0,100.0,244395600.0,0.0
4202012030202,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय महाविद्यालयों में आधारभूत सुविधाए ं उपलब्ध कराया जाना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2019-2020,225336889,225336889.0,0,225336889.0,100.0,225336889.0,0.0
4202012030202,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय महाविद्यालयों में आधारभूत सुविधाए ं उपलब्ध कराया जाना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2019-2020,225336889,225336889.0,0,225336889.0,100.0,225336889.0,0.0
4202012030202,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय महाविद्यालयों में आधारभूत सुविधाए ं उपलब्ध कराया जाना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2019-2020,225336889,225336889.0,0,225336889.0,100.0,225336889.0,0.0
4202012030202,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय महाविद्यालयों में आधारभूत सुविधाए ं उपलब्ध कराया जाना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2019-2020,225336889,225336889.0,0,225336889.0,100.0,225336889.0,0.0
4202012030202,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय महाविद्यालयों में आधारभूत सुविधाए ं उपलब्ध कराया जाना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2019-2020,225336889,225336889.0,0,225336889.0,100.0,225336889.0,0.0
4202012030202,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय महाविद्यालयों में आधारभूत सुविधाए ं उपलब्ध कराया जाना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2019-2020,225336889,225336889.0,0,225336889.0,100.0,225336889.0,0.0
4202012022700,4300.0,LUCKNOW COLL.,89.0,CSMAHARAJ NAGAR,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,सैनिक स्कूलों की स्थापना,24,वृहत् निर्माण कार्य,N,V,2019-2020,28744000,28744000.0,0,28744000.0,100.0,28744000.0,0.0
4202012030203,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राज्य विश्वविद्यालयो में आधारभूत सुविधाएं उपलब्ध कराया जाना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2019-2020,346500000,346500000.0,0,346500000.0,100.0,346500000.0,0.0
4202041050300,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,राजकीय जिला पुस्तकालयों के भवनों क़ा निर्माण कार्य,24,वृहत् निर्माण कार्य,N,V,2019-2020,8059000,8059000.0,0,8059000.0,100.0,8059000.0,0.0
4202012020400,400.0,MEERUT SADAR,4.0,MEERUT SADAR,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,राजकीय उच्चतर माध्यमिक विद्यालयों की स्थापना,24,वृहत् निर्माण कार्य,N,V,2019-2020,19982000,19982000.0,0,19982000.0,100.0,19982000.0,0.0
4202012033300,400.0,MEERUT SADAR,59.0,GHAZIABAD,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय उपाधि महाविद्यालय,25,लघु निर्माण कार्य,N,V,2019-2020,125000,125000.0,0,125000.0,100.0,125000.0,0.0
4202012021300,400.0,MEERUT SADAR,5.0,BULANDSHAHR,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,राजकीय माध्यमिक विद्यालय (बालक/बालिका),25,लघु निर्माण कार्य,N,V,2019-2020,0,0.0,0,0.0,0.0,0.0,0.0
4202012021400,2800.0,MIRZAPUR,72.0,BHADOHI,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,राजकीय संस्कत पाठशाला,25,लघु निर्माण कार्य,N,V,2019-2020,25000,25000.0,0,25000.0,100.0,25000.0,0.0
4202012021700,2800.0,MIRZAPUR,69.0,TRY.SONBHADRA,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,राजकीय इण्टर कालेज की स्थापना,24,वृहत् निर्माण कार्य,N,V,2019-2020,5000000,5000000.0,0,5000000.0,100.0,5000000.0,0.0
4202012033300,1400.0,MORADABAD,92.0,SAMBHAL,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय उपाधि महाविद्यालय,25,लघु निर्माण कार्य,N,V,2019-2020,125000,0.0,0,0.0,0.0,0.0,0.0
4202012021300,1400.0,MORADABAD,14.0,MORADABAD,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,राजकीय माध्यमिक विद्यालय (बालक/बालिका),25,लघु निर्माण कार्य,N,V,2019-2020,-299739,0.0,0,0.0,0.0,0.0,0.0
